product,YM,state,user_cnt,rev
fashion_bolsas_e_acessorios,2018-07,RJ,6,940.22
fashion_bolsas_e_acessorios,2018-07,RS,4,528.6
fashion_bolsas_e_acessorios,2018-07,SC,2,151.8
fashion_bolsas_e_acessorios,2018-07,SE,1,72.97
fashion_bolsas_e_acessorios,2018-07,SP,36,2573.9099999999994
fashion_calcados,2018-07,MG,1,109.72
fashion_calcados,2018-07,MT,1,249.2
fashion_calcados,2018-07,PE,1,283.86
fashion_calcados,2018-07,RO,1,227.75
fashion_calcados,2018-07,SP,1,114.91
fashion_roupa_masculina,2018-07,BA,1,76.42
fashion_roupa_masculina,2018-07,MG,1,63.12
fashion_roupa_masculina,2018-07,SP,3,156.14
fashion_underwear_e_moda_praia,2018-07,GO,1,68.35
fashion_underwear_e_moda_praia,2018-07,SP,1,72.98
ferramentas_jardim,2018-07,AL,1,188.2
ferramentas_jardim,2018-07,BA,10,3082.06
ferramentas_jardim,2018-07,DF,2,323.71000000000004
ferramentas_jardim,2018-07,ES,2,750.4
ferramentas_jardim,2018-07,GO,2,365.75
ferramentas_jardim,2018-07,MA,1,120.31
ferramentas_jardim,2018-07,MG,21,5233.9400000000005
ferramentas_jardim,2018-07,MS,1,121.08
ferramentas_jardim,2018-07,PA,2,163.45
ferramentas_jardim,2018-07,PB,1,133.18
ferramentas_jardim,2018-07,PE,6,1294.08
ferramentas_jardim,2018-07,PR,5,885.15
ferramentas_jardim,2018-07,RJ,17,5803.320000000001
ferramentas_jardim,2018-07,RS,6,3875.3899999999994
ferramentas_jardim,2018-07,SC,6,1606.82
ferramentas_jardim,2018-07,SP,71,15687.019999999993
flores,2018-07,ES,1,36.22
flores,2018-07,RS,1,47.14
fraldas_higiene,2018-07,PB,1,98.05
fraldas_higiene,2018-07,SP,2,99.84
moveis_sala,2018-07,AL,1,118.99
moveis_sala,2018-07,BA,2,277.63
moveis_sala,2018-07,CE,1,122.01
moveis_sala,2018-07,ES,1,105.32
moveis_sala,2018-07,MG,2,290.06
moveis_sala,2018-07,PB,2,319
moveis_sala,2018-07,PR,1,963.88
moveis_sala,2018-07,RJ,13,2409.8700000000003
moveis_sala,2018-07,RS,3,1136.4299999999998
moveis_sala,2018-07,SE,1,114.67
moveis_sala,2018-07,SP,23,5995.830000000001
musica,2018-07,PR,1,87.48
musica,2018-07,SP,2,805.8
papelaria,2018-07,AM,3,410.59000000000003
papelaria,2018-07,BA,7,604.4
papelaria,2018-07,CE,4,536.5899999999999
papelaria,2018-07,DF,1,30.68
papelaria,2018-07,ES,4,916.52
papelaria,2018-07,GO,3,579.6999999999999
papelaria,2018-07,MA,2,221.62
papelaria,2018-07,MG,13,1992.9800000000002
papelaria,2018-07,MS,1,160.81
papelaria,2018-07,MT,2,292.23
papelaria,2018-07,PA,2,833.06
papelaria,2018-07,PB,1,192.68
papelaria,2018-07,PE,4,517.18
papelaria,2018-07,PI,2,178.5
papelaria,2018-07,PR,7,1244.13
papelaria,2018-07,RJ,16,2407.6
papelaria,2018-07,RS,7,1068.72
papelaria,2018-07,SC,8,1877.6399999999999
papelaria,2018-07,SP,82,10949.96
pc_gamer,2018-07,SP,1,914.76
pcs,2018-07,BA,1,682.98
pcs,2018-07,ES,1,6922.21
pcs,2018-07,PE,2,1491.78
pcs,2018-07,PI,1,861.24
pcs,2018-07,RJ,1,782.19
pcs,2018-07,SC,1,627.86
pcs,2018-07,SP,1,579.22
perfumaria,2018-07,AM,1,68.03
perfumaria,2018-07,BA,8,893.98
perfumaria,2018-07,CE,4,1144.6599999999999
perfumaria,2018-07,DF,7,1226.97
perfumaria,2018-07,ES,2,177.08
perfumaria,2018-07,GO,7,1229.31
perfumaria,2018-07,MA,1,288.27
perfumaria,2018-07,MG,16,1974.9399999999996
perfumaria,2018-07,MS,3,252.16
perfumaria,2018-07,MT,1,264.96
perfumaria,2018-07,PA,2,93.16
perfumaria,2018-07,PE,3,1593.72
perfumaria,2018-07,PI,1,189.88
perfumaria,2018-07,PR,15,2860.8499999999995
perfumaria,2018-07,RJ,15,2167.37
perfumaria,2018-07,RS,7,1289.19
perfumaria,2018-07,SC,2,842.5400000000001
perfumaria,2018-07,SP,75,13123.750000000002
pet_shop,2018-07,AM,1,94.74
pet_shop,2018-07,BA,7,1076.8700000000001
pet_shop,2018-07,DF,4,1981.8700000000001
pet_shop,2018-07,ES,1,73.05
pet_shop,2018-07,GO,2,608.15
pet_shop,2018-07,MA,2,294.29999999999995
pet_shop,2018-07,MG,13,2500.99
pet_shop,2018-07,MS,1,95.64
pet_shop,2018-07,MT,2,915.12
pet_shop,2018-07,PA,1,70.52
pet_shop,2018-07,PB,1,171.76
pet_shop,2018-07,PE,1,79.53
pet_shop,2018-07,PI,1,294.29
pet_shop,2018-07,PR,3,532.55
pet_shop,2018-07,RJ,14,2079.07
pet_shop,2018-07,RS,7,1185.17
pet_shop,2018-07,SC,4,478.48
pet_shop,2018-07,SP,75,15339.029999999995
malas_acessorios,2018-07,BA,1,193.06
malas_acessorios,2018-07,DF,1,168.95
malas_acessorios,2018-07,MG,12,1632.25
malas_acessorios,2018-07,MS,1,110
malas_acessorios,2018-07,PA,3,888.31
malas_acessorios,2018-07,PE,2,515.05
malas_acessorios,2018-07,PR,2,290.63
malas_acessorios,2018-07,RJ,4,378.71000000000004
malas_acessorios,2018-07,RS,6,624.77
malas_acessorios,2018-07,SC,2,162.42000000000002
malas_acessorios,2018-07,SP,19,2334.1
market_place,2018-07,DF,1,65.04
market_place,2018-07,MG,1,83.36
market_place,2018-07,RJ,1,71.39
market_place,2018-07,SC,1,57.55
moveis_colchao_e_estofado,2018-07,SP,1,141.83
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,DF,2,904.1
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,MG,1,51.15
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,PR,2,1285.3600000000001
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,RJ,3,810.52
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,RS,1,196.45
moveis_cozinha_area_de_servico_jantar_e_jardim,2018-07,SP,12,1993.9400000000003
moveis_decoracao,2018-07,AC,1,3878.6400000000003
moveis_decoracao,2018-07,AL,1,97.26
moveis_decoracao,2018-07,AM,1,122.55
moveis_decoracao,2018-07,AP,1,119.45
moveis_decoracao,2018-07,BA,10,3020.1899999999996
moveis_decoracao,2018-07,CE,7,1965.1999999999998
moveis_decoracao,2018-07,DF,5,645.9200000000001
moveis_decoracao,2018-07,ES,4,2512.6700000000005
moveis_decoracao,2018-07,GO,4,865.86
moveis_decoracao,2018-07,MG,35,10334.82
moveis_decoracao,2018-07,MS,1,312.92
moveis_decoracao,2018-07,MT,2,642.26
moveis_decoracao,2018-07,PA,1,224.84
moveis_decoracao,2018-07,PB,3,447.87
moveis_decoracao,2018-07,PE,6,1328.79
moveis_decoracao,2018-07,PR,27,5568.470000000001
moveis_decoracao,2018-07,RJ,51,12257.989999999998
moveis_decoracao,2018-07,RR,1,102.63
moveis_decoracao,2018-07,RS,21,6201.950000000001
moveis_decoracao,2018-07,SC,17,3818.2400000000007
moveis_decoracao,2018-07,SP,145,32954.51999999998
moveis_decoracao,2018-07,TO,1,43.98
moveis_escritorio,2018-07,BA,2,353.26
moveis_escritorio,2018-07,DF,2,407.34
moveis_escritorio,2018-07,MA,1,315.75
moveis_escritorio,2018-07,MG,3,753
moveis_escritorio,2018-07,MT,1,304.59
moveis_escritorio,2018-07,PA,1,208.79
moveis_escritorio,2018-07,PE,1,1957.2
moveis_escritorio,2018-07,RJ,17,17066.230000000003
moveis_escritorio,2018-07,RN,1,242.77
moveis_escritorio,2018-07,RS,1,178.9
moveis_escritorio,2018-07,SC,1,197.45
moveis_escritorio,2018-07,SE,1,222.62
moveis_escritorio,2018-07,SP,31,8134.809999999998
moveis_quarto,2018-07,GO,1,218.62
moveis_quarto,2018-07,MG,1,256.77
moveis_quarto,2018-07,RJ,1,619.6000000000001
moveis_quarto,2018-07,SP,4,1532.5800000000004
automotivo,2018-07,AL,3,556.68
automotivo,2018-07,AM,2,1530.4
automotivo,2018-07,AP,1,1049.53
automotivo,2018-07,BA,19,7441.370000000001
automotivo,2018-07,CE,2,421.12
automotivo,2018-07,DF,8,2692.7599999999998
automotivo,2018-07,ES,10,1133.05
automotivo,2018-07,GO,4,652.32
automotivo,2018-07,MA,1,1147.48
automotivo,2018-07,MG,37,5669.930000000001
automotivo,2018-07,MS,3,480.93
automotivo,2018-07,MT,1,218.51
automotivo,2018-07,PA,3,1435.56
automotivo,2018-07,PB,4,702.07
automotivo,2018-07,PE,10,1716.4099999999996
automotivo,2018-07,PI,2,264.6
automotivo,2018-07,PR,23,2795.2000000000003
automotivo,2018-07,RJ,23,3688.7500000000005
automotivo,2018-07,RN,4,2438.4
automotivo,2018-07,RO,1,90.49
automotivo,2018-07,RR,1,257.21
automotivo,2018-07,RS,19,1873.35
automotivo,2018-07,SC,9,1456.9299999999998
automotivo,2018-07,SE,3,714.22
automotivo,2018-07,SP,131,14582.06
automotivo,2018-07,TO,1,273.88
bebes,2018-07,AL,1,87.42
bebes,2018-07,BA,14,3065.4599999999996
bebes,2018-07,CE,1,45.6
bebes,2018-07,DF,5,415.36
bebes,2018-07,ES,4,425.73
bebes,2018-07,GO,6,991.0800000000002
bebes,2018-07,MA,1,91.45
bebes,2018-07,MG,21,2544.12
bebes,2018-07,MS,2,232.21
bebes,2018-07,MT,1,42.06
bebes,2018-07,PA,3,253.05
bebes,2018-07,PB,3,1121.45
bebes,2018-07,PE,6,724.8299999999999
bebes,2018-07,PR,10,1336.55
bebes,2018-07,RJ,22,3473.1
bebes,2018-07,RN,1,276.1
bebes,2018-07,RO,2,297.16
bebes,2018-07,RS,12,1926.7299999999998
bebes,2018-07,SC,6,678.86
bebes,2018-07,SP,86,10394.049999999994
bebes,2018-07,TO,1,107.3
bebidas,2018-07,BA,1,161.37
bebidas,2018-07,MG,2,189.44
bebidas,2018-07,PR,1,167.96
bebidas,2018-07,RJ,2,224.10000000000002
bebidas,2018-07,RS,1,65.92
bebidas,2018-07,SC,1,67.94
bebidas,2018-07,SP,9,1044.77
beleza_saude,2018-07,AC,1,591.88
beleza_saude,2018-07,AL,5,1475.3600000000001
beleza_saude,2018-07,AM,1,223.19
beleza_saude,2018-07,AP,1,144.12
beleza_saude,2018-07,BA,30,5449.879999999999
beleza_saude,2018-07,CE,14,11379.39
beleza_saude,2018-07,DF,17,2136.7000000000003
beleza_saude,2018-07,ES,12,2186.9900000000002
beleza_saude,2018-07,GO,15,2973.3399999999997
beleza_saude,2018-07,MA,5,786.28
beleza_saude,2018-07,MG,82,25332.09
beleza_saude,2018-07,MS,4,1429.15
beleza_saude,2018-07,MT,6,742.2399999999999
beleza_saude,2018-07,PA,7,1935.1399999999999
beleza_saude,2018-07,PB,9,3358.7400000000007
beleza_saude,2018-07,PE,24,5086.03
beleza_saude,2018-07,PI,5,1654.0900000000001
beleza_saude,2018-07,PR,15,3859.119999999999
beleza_saude,2018-07,RJ,67,12623.799999999985
beleza_saude,2018-07,RN,4,836.46
beleza_saude,2018-07,RO,4,2899.04
beleza_saude,2018-07,RS,34,4875.69
beleza_saude,2018-07,SC,21,3303.61
beleza_saude,2018-07,SE,3,643.27
beleza_saude,2018-07,SP,319,48913.95999999994
beleza_saude,2018-07,TO,6,1782.02
eletrodomesticos,2018-07,BA,1,198.16
eletrodomesticos,2018-07,CE,1,72.16
eletrodomesticos,2018-07,DF,2,116.31
eletrodomesticos,2018-07,ES,2,79
eletrodomesticos,2018-07,GO,1,136.52
eletrodomesticos,2018-07,MG,6,687.5799999999999
eletrodomesticos,2018-07,MS,1,72.03
eletrodomesticos,2018-07,MT,1,142.77
eletrodomesticos,2018-07,PR,3,270.40999999999997
eletrodomesticos,2018-07,RJ,7,740.3
eletrodomesticos,2018-07,RO,1,140.53
eletrodomesticos,2018-07,RS,7,441.43000000000006
eletrodomesticos,2018-07,SC,3,393.86
eletrodomesticos,2018-07,SP,43,3050.6199999999994
eletrodomesticos_2,2018-07,BA,1,72.58
eletrodomesticos_2,2018-07,CE,1,905.03
eletrodomesticos_2,2018-07,DF,1,858.65
eletrodomesticos_2,2018-07,MG,2,508.93
eletrodomesticos_2,2018-07,PR,3,1343.07
eletrodomesticos_2,2018-07,RJ,5,2683.7200000000003
eletrodomesticos_2,2018-07,RS,3,3163.42
eletrodomesticos_2,2018-07,SE,1,182.85
eletrodomesticos_2,2018-07,SP,5,4428.56
eletronicos,2018-07,BA,2,274.52
eletronicos,2018-07,CE,2,181.22
eletronicos,2018-07,DF,4,134.94
eletronicos,2018-07,ES,5,682.41
eletronicos,2018-07,GO,1,25.13
eletronicos,2018-07,MG,15,1810.8400000000004
eletronicos,2018-07,MS,1,219.2
eletronicos,2018-07,PB,1,219.57
eletronicos,2018-07,PE,2,95.68
eletronicos,2018-07,PI,1,44.87
eletronicos,2018-07,PR,16,1179.9799999999998
eletronicos,2018-07,RJ,15,1062.51
eletronicos,2018-07,RS,10,2132.9900000000002
eletronicos,2018-07,SC,6,310.67999999999995
eletronicos,2018-07,SE,1,72.87
eletronicos,2018-07,SP,60,4778.250000000001
eletronicos,2018-07,TO,1,59.06
eletroportateis,2018-07,BA,1,88.54
eletroportateis,2018-07,DF,3,323.15999999999997
eletroportateis,2018-07,GO,1,402.16
eletroportateis,2018-07,MG,1,111.55
eletroportateis,2018-07,MS,1,111.55
eletroportateis,2018-07,PA,1,170.44
eletroportateis,2018-07,PE,1,814.37
eletroportateis,2018-07,PR,3,582.72
eletroportateis,2018-07,RJ,3,1876.54
eletroportateis,2018-07,RS,2,356.55
eletroportateis,2018-07,SC,3,4279.24
eletroportateis,2018-07,SP,15,2856.259999999999
esporte_lazer,2018-07,AC,1,213.33
esporte_lazer,2018-07,AL,1,203.23
esporte_lazer,2018-07,AM,3,347.37
esporte_lazer,2018-07,AP,1,61.99
esporte_lazer,2018-07,BA,13,5213.08
esporte_lazer,2018-07,CE,7,1798.12
esporte_lazer,2018-07,DF,15,1968.13
esporte_lazer,2018-07,ES,6,697.52
esporte_lazer,2018-07,GO,7,843.74
esporte_lazer,2018-07,MA,6,1582.24
esporte_lazer,2018-07,MG,42,12959.990000000005
esporte_lazer,2018-07,MS,5,786.94
esporte_lazer,2018-07,MT,2,147.79
esporte_lazer,2018-07,PA,4,829.35
esporte_lazer,2018-07,PB,4,1075.58
esporte_lazer,2018-07,PE,6,2165.4700000000003
esporte_lazer,2018-07,PI,1,315.82
esporte_lazer,2018-07,PR,27,7450.169999999998
esporte_lazer,2018-07,RJ,47,8641.529999999999
esporte_lazer,2018-07,RN,1,484.09
esporte_lazer,2018-07,RR,1,915.64
esporte_lazer,2018-07,RS,11,1672.5300000000002
utilidades_domesticas,2018-07,AL,1,62.9
utilidades_domesticas,2018-07,BA,7,1673.27
utilidades_domesticas,2018-07,CE,2,356.84000000000003
utilidades_domesticas,2018-07,DF,19,3275.48
utilidades_domesticas,2018-07,ES,10,2136.28
utilidades_domesticas,2018-07,GO,10,10787.050000000003
utilidades_domesticas,2018-07,MA,1,408.09
utilidades_domesticas,2018-07,MG,48,9670.340000000004
utilidades_domesticas,2018-07,MS,4,683.4200000000001
utilidades_domesticas,2018-07,MT,4,920.8999999999999
utilidades_domesticas,2018-07,PB,4,4281.23
utilidades_domesticas,2018-07,PE,7,1712.2499999999998
utilidades_domesticas,2018-07,PR,28,8396.26
utilidades_domesticas,2018-07,RJ,52,8327.55
utilidades_domesticas,2018-07,RN,1,74.08
utilidades_domesticas,2018-07,RO,1,187.89
utilidades_domesticas,2018-07,RS,31,10533.82
utilidades_domesticas,2018-07,SC,11,4593.22
utilidades_domesticas,2018-07,SE,2,506.79999999999995
utilidades_domesticas,2018-07,SP,224,52974.00999999998
utilidades_domesticas,2018-07,TO,2,592.5
,2018-07,BA,2,629.65
,2018-07,DF,1,35.83
,2018-07,GO,1,153.83
,2018-07,MG,2,171.05
,2018-07,MS,1,113.77
,2018-07,PE,1,177.66
,2018-07,PI,1,291.74
,2018-07,RJ,10,1706.6600000000003
,2018-07,RO,1,189.45
,2018-07,RS,1,75.43
,2018-07,SC,4,454.46
,2018-07,SP,17,2526.150000000001
agro_industria_e_comercio,2018-07,GO,1,405.69
agro_industria_e_comercio,2018-07,MA,1,614.63
agro_industria_e_comercio,2018-07,MG,3,1662.58
agro_industria_e_comercio,2018-07,PA,1,821.93
agro_industria_e_comercio,2018-07,PB,1,515.08
agro_industria_e_comercio,2018-07,PI,1,80.92
agro_industria_e_comercio,2018-07,PR,1,514.11
agro_industria_e_comercio,2018-07,RJ,4,356.59999999999997
agro_industria_e_comercio,2018-07,RS,2,975.56
agro_industria_e_comercio,2018-07,SC,1,458.36
agro_industria_e_comercio,2018-07,SP,13,2422.9300000000003
alimentos,2018-07,BA,3,213.66
alimentos,2018-07,CE,1,138.99
alimentos,2018-07,DF,1,88.63
alimentos,2018-07,ES,1,37.54
alimentos,2018-07,GO,2,132.25
alimentos,2018-07,MG,5,369.84
alimentos,2018-07,MS,1,149
alimentos,2018-07,PB,1,66.89
alimentos,2018-07,PE,1,99.46
alimentos,2018-07,PR,7,861.88
alimentos,2018-07,RJ,4,328.09000000000003
alimentos,2018-07,RO,1,126.45
alimentos,2018-07,RS,3,517.42
alimentos,2018-07,SC,1,46.2
alimentos,2018-07,SP,27,2036.7599999999998
alimentos_bebidas,2018-07,BA,2,164.36
alimentos_bebidas,2018-07,CE,1,85.5
alimentos_bebidas,2018-07,MG,1,217.36
alimentos_bebidas,2018-07,RJ,2,274.69
alimentos_bebidas,2018-07,SC,1,32.51
alimentos_bebidas,2018-07,SP,7,624.9000000000001
artes,2018-07,BA,3,296.65
artes,2018-07,DF,1,123.49
artes,2018-07,GO,1,123.49
artes,2018-07,MG,3,307.48
artes,2018-07,PA,1,142.97
artes,2018-07,PR,1,123.49
artes,2018-07,RJ,3,370.46999999999997
artes,2018-07,SP,8,777.6899999999999
artes_e_artesanato,2018-07,DF,1,151.7
artes_e_artesanato,2018-07,MG,1,77.5
artes_e_artesanato,2018-07,SP,8,674.0199999999999
artigos_de_festas,2018-07,SP,2,84.36
artigos_de_natal,2018-07,RJ,1,50.1
artigos_de_natal,2018-07,SC,1,115.81
artigos_de_natal,2018-07,SP,6,495.75000000000006
audio,2018-07,CE,1,257.44
audio,2018-07,DF,1,133.57
audio,2018-07,MG,1,621.28
audio,2018-07,MT,1,36.96
audio,2018-07,PI,1,37.75
audio,2018-07,PR,1,30.13
audio,2018-07,RJ,4,875.27
audio,2018-07,RS,1,75.4
audio,2018-07,SP,10,385.78
brinquedos,2018-07,AL,1,42.76
brinquedos,2018-07,BA,9,1037.4299999999998
brinquedos,2018-07,DF,3,510.77
brinquedos,2018-07,ES,4,479.23
brinquedos,2018-07,GO,2,266.89
brinquedos,2018-07,MG,21,3240.81
brinquedos,2018-07,MS,1,62.98
brinquedos,2018-07,MT,2,249.42000000000002
brinquedos,2018-07,PB,1,655.93
brinquedos,2018-07,PE,2,554.87
brinquedos,2018-07,PI,2,561.29
brinquedos,2018-07,PR,9,1517.7800000000002
brinquedos,2018-07,RJ,13,1589.01
brinquedos,2018-07,RO,1,109.8
brinquedos,2018-07,RS,7,1320.4399999999998
brinquedos,2018-07,SC,5,792.8199999999999
brinquedos,2018-07,SP,65,9672.119999999997
cama_mesa_banho,2018-07,AL,1,132.91
cama_mesa_banho,2018-07,AM,1,290.36
cama_mesa_banho,2018-07,BA,13,3313.309999999999
cama_mesa_banho,2018-07,CE,2,154.1
cama_mesa_banho,2018-07,DF,12,2079.9700000000003
cama_mesa_banho,2018-07,ES,7,825.29
cama_mesa_banho,2018-07,GO,7,5638.54
cama_mesa_banho,2018-07,MA,1,105.3
cama_mesa_banho,2018-07,MG,46,8562.340000000004
cama_mesa_banho,2018-07,MS,2,206.38
cama_mesa_banho,2018-07,MT,4,1674.85
cama_mesa_banho,2018-07,PB,4,500.27
cama_mesa_banho,2018-07,PE,3,782.6899999999999
cama_mesa_banho,2018-07,PR,15,4438.740000000001
cama_mesa_banho,2018-07,RJ,87,13467.879999999996
cama_mesa_banho,2018-07,RN,1,105.82
cama_mesa_banho,2018-07,RR,1,1415.44
cama_mesa_banho,2018-07,RS,29,4486.869999999999
cama_mesa_banho,2018-07,SC,11,1189.7299999999998
cama_mesa_banho,2018-07,SE,1,200.76
cama_mesa_banho,2018-07,SP,265,47973.62
cama_mesa_banho,2018-07,TO,2,216.85
casa_conforto,2018-07,BA,1,278.66
casa_conforto,2018-07,CE,1,122.67
casa_conforto,2018-07,MG,4,405
casa_conforto,2018-07,MT,1,381.59
casa_conforto,2018-07,PE,1,67.49
casa_conforto,2018-07,RJ,5,527.79
casa_conforto,2018-07,SP,11,1892.48
casa_conforto_2,2018-07,GO,1,32.22
casa_conforto_2,2018-07,SP,1,106.44
casa_construcao,2018-07,BA,1,115.82
casa_construcao,2018-07,CE,2,371.95
casa_construcao,2018-07,DF,1,178.03
casa_construcao,2018-07,ES,4,519.73
casa_construcao,2018-07,GO,2,381.31
casa_construcao,2018-07,MG,5,990.24
casa_construcao,2018-07,MS,2,585.93
casa_construcao,2018-07,MT,1,268.45
casa_construcao,2018-07,PA,1,162.97
casa_construcao,2018-07,PB,2,517.88
casa_construcao,2018-07,PE,1,118.73
casa_construcao,2018-07,PI,1,199.56
casa_construcao,2018-07,PR,4,500.29
casa_construcao,2018-07,RJ,6,1318.89
casa_construcao,2018-07,RS,3,405.54
casa_construcao,2018-07,SC,1,99.65
casa_construcao,2018-07,SP,20,2856.01
casa_construcao,2018-07,TO,1,118.73
cine_foto,2018-07,ES,1,110.66
cine_foto,2018-07,GO,1,127.41
cine_foto,2018-07,MT,1,723
cine_foto,2018-07,SP,4,330.54
climatizacao,2018-07,AL,1,643.89
climatizacao,2018-07,MG,1,164.84
climatizacao,2018-07,MT,1,699.98
climatizacao,2018-07,RJ,4,549.88
climatizacao,2018-07,RS,1,146.35
climatizacao,2018-07,SP,7,1496.4000000000003
consoles_games,2018-07,AL,1,665.44
consoles_games,2018-07,AP,1,137.27
consoles_games,2018-07,BA,1,58.38
consoles_games,2018-07,DF,1,88.58
consoles_games,2018-07,ES,1,71.35
consoles_games,2018-07,GO,1,31.96
consoles_games,2018-07,MG,8,681.23
consoles_games,2018-07,MT,1,68.15
consoles_games,2018-07,PA,1,111.13
consoles_games,2018-07,PI,1,665.44
consoles_games,2018-07,PR,3,671.4
consoles_games,2018-07,RJ,6,763.4100000000001
consoles_games,2018-07,RS,4,1540.29
consoles_games,2018-07,SC,1,622.28
consoles_games,2018-07,SP,18,3369.7200000000003
construcao_ferramentas_construcao,2018-07,BA,6,933.1600000000001
construcao_ferramentas_construcao,2018-07,CE,2,518.79
construcao_ferramentas_construcao,2018-07,DF,2,132.67
construcao_ferramentas_construcao,2018-07,ES,3,929.5799999999999
construcao_ferramentas_construcao,2018-07,GO,1,68.45
construcao_ferramentas_construcao,2018-07,MG,16,5373.18
construcao_ferramentas_construcao,2018-07,MS,1,21.33
construcao_ferramentas_construcao,2018-07,MT,1,332.96
construcao_ferramentas_construcao,2018-07,PE,1,344.51
construcao_ferramentas_construcao,2018-07,PR,4,474.18999999999994
construcao_ferramentas_construcao,2018-07,RJ,9,3785.4800000000005
construcao_ferramentas_construcao,2018-07,RN,2,916.24
construcao_ferramentas_construcao,2018-07,RO,1,777.87
construcao_ferramentas_construcao,2018-07,RS,2,178.36
construcao_ferramentas_construcao,2018-07,SC,4,306.73
construcao_ferramentas_construcao,2018-07,SE,1,847.38
construcao_ferramentas_construcao,2018-07,SP,42,7431.429999999999
construcao_ferramentas_ferramentas,2018-07,ES,2,305.07
construcao_ferramentas_ferramentas,2018-07,GO,1,4534.56
construcao_ferramentas_ferramentas,2018-07,MG,3,1266.38
construcao_ferramentas_ferramentas,2018-07,RJ,1,135.76
construcao_ferramentas_ferramentas,2018-07,SP,3,2284.4
construcao_ferramentas_iluminacao,2018-07,BA,1,141.97
construcao_ferramentas_iluminacao,2018-07,DF,2,361.19000000000005
construcao_ferramentas_iluminacao,2018-07,MG,5,1501.06
construcao_ferramentas_iluminacao,2018-07,MS,2,306.53000000000003
construcao_ferramentas_iluminacao,2018-07,PA,1,48.11
construcao_ferramentas_iluminacao,2018-07,PR,2,689.6600000000001
construcao_ferramentas_iluminacao,2018-07,RJ,2,1280.7
construcao_ferramentas_iluminacao,2018-07,RS,3,585.73
construcao_ferramentas_iluminacao,2018-07,SC,3,1882.0199999999998
construcao_ferramentas_iluminacao,2018-07,SP,19,5420.3499999999985
construcao_ferramentas_jardim,2018-07,BA,1,69.13
construcao_ferramentas_jardim,2018-07,DF,1,112.42
construcao_ferramentas_jardim,2018-07,MS,1,73.76
construcao_ferramentas_jardim,2018-07,PE,2,792.6
construcao_ferramentas_jardim,2018-07,PI,1,235.23
construcao_ferramentas_jardim,2018-07,PR,1,39.97
construcao_ferramentas_jardim,2018-07,RJ,2,416.85
construcao_ferramentas_jardim,2018-07,SC,1,34.63
construcao_ferramentas_jardim,2018-07,SP,9,1072.82
construcao_ferramentas_seguranca,2018-07,BA,3,229.05
construcao_ferramentas_seguranca,2018-07,MG,4,707.0699999999999
construcao_ferramentas_seguranca,2018-07,PR,2,229.58
construcao_ferramentas_seguranca,2018-07,SC,2,594.3
construcao_ferramentas_seguranca,2018-07,SP,4,382.90000000000003
cool_stuff,2018-07,AL,1,132.62
cool_stuff,2018-07,BA,4,819.0400000000001
cool_stuff,2018-07,CE,3,540.74
cool_stuff,2018-07,DF,3,541.61
cool_stuff,2018-07,ES,1,209.38
cool_stuff,2018-07,GO,3,859.6
cool_stuff,2018-07,MG,5,377.93
cool_stuff,2018-07,MS,2,1152.92
cool_stuff,2018-07,MT,1,294.97
cool_stuff,2018-07,PA,2,193.24
cool_stuff,2018-07,PE,5,1363.17
cool_stuff,2018-07,PR,8,1218.7099999999998
cool_stuff,2018-07,RJ,20,3645.7299999999996
cool_stuff,2018-07,RN,1,210.42
cool_stuff,2018-07,RS,5,491.8500000000001
cool_stuff,2018-07,SC,4,4121.68
cool_stuff,2018-07,SE,1,399.59
cool_stuff,2018-07,SP,46,10081.29
dvds_blu_ray,2018-07,SP,1,96.88
industria_comercio_e_negocios,2018-07,MG,1,75.99
industria_comercio_e_negocios,2018-07,PB,1,3406.47
industria_comercio_e_negocios,2018-07,RJ,2,624.26
industria_comercio_e_negocios,2018-07,RN,1,194.97
industria_comercio_e_negocios,2018-07,SE,2,260.64
industria_comercio_e_negocios,2018-07,SP,5,1141.5
industria_comercio_e_negocios,2018-07,TO,1,128.63
informatica_acessorios,2018-07,AC,1,318.3
informatica_acessorios,2018-07,AL,2,266.37
informatica_acessorios,2018-07,AM,2,117.25
informatica_acessorios,2018-07,BA,12,1898.7700000000002
informatica_acessorios,2018-07,CE,8,1564.76
informatica_acessorios,2018-07,DF,8,1431.9499999999998
informatica_acessorios,2018-07,ES,9,784.84
informatica_acessorios,2018-07,GO,4,683.6899999999999
informatica_acessorios,2018-07,MA,5,483.9
informatica_acessorios,2018-07,MG,49,4718.1900000000005
informatica_acessorios,2018-07,MS,3,1187.0099999999998
informatica_acessorios,2018-07,MT,2,533.26
informatica_acessorios,2018-07,PA,7,1347.8100000000002
informatica_acessorios,2018-07,PB,2,498.71999999999997
informatica_acessorios,2018-07,PE,7,920.61
informatica_acessorios,2018-07,PI,2,211.39999999999998
informatica_acessorios,2018-07,PR,19,2067.83
informatica_acessorios,2018-07,RJ,45,8412.299999999997
informatica_acessorios,2018-07,RN,2,234.26
informatica_acessorios,2018-07,RR,1,435.21
informatica_acessorios,2018-07,RS,22,4305.830000000001
informatica_acessorios,2018-07,SC,15,2105.7599999999998
