"restaurant name",city,"aggregate rating",rating_rnk
Begonia,Gurgaon,3,20
Foodrath,Gurgaon,3,20
"Spice Aangan Express",Gurgaon,3,20
"Shanghai Bar & Lounge - The Bristol Hotel",Gurgaon,3,20
"Zaffran - The Claremont",Gurgaon,3,20
"Green Leaf",Gurgaon,3,20
Tokyo,Gurgaon,3,20
"The Gr8 Taste of India",Gurgaon,3,20
"Madras Coffee House",Gurgaon,3,20
"Kathi Junction",Gurgaon,3,20
"Little Italy",Nashik,3,20
"Chandra Sweets","New Delhi",3,20
"Lazeez Restaurant","New Delhi",3,20
"Chocolate Dreams","New Delhi",3,20
"Tandoori Nights","New Delhi",3,20
"Juniper Bar - Andaz Delhi","New Delhi",3,20
Pizzaon,"New Delhi",3,20
Frontier,"New Delhi",3,20
"Popular Chicken","New Delhi",3,20
"Singh's Zaika ","New Delhi",3,20
"The Mirch Masala","New Delhi",3,20
"Apni Rasoi","New Delhi",3,20
"Karachi Bakery","New Delhi",3,20
"Sugar & Spice - Le Marche","New Delhi",3,20
"Snack Bar","New Delhi",3,20
"Cafe Coffee Day","New Delhi",3,20
"Costa Coffee","New Delhi",3,20
"Organic Express","New Delhi",3,20
"Domino's Pizza","New Delhi",3,20
"Vaishno Punjabi Dhaba","New Delhi",3,20
"Al Haj Bakery","New Delhi",3,20
Bhikharam's,"New Delhi",3,20
"Inderpuri Restaurant","New Delhi",3,20
McDonald's,"New Delhi",3,20
McDonald's,"New Delhi",3,20
"Padam Chaat Corner","New Delhi",3,20
"Pt. Babu Ram Devi Dayal Paranthe Wale","New Delhi",3,20
"Rehmatullah's Hotel","New Delhi",3,20
"Sharma Bhojnalay","New Delhi",3,20
"Soni Bhojnalaya","New Delhi",3,20
"Balluchi's - The Royal Cuisine","New Delhi",3,20
"Horn Please","New Delhi",3,20
Embassy,"New Delhi",3,20
"Narang's Bake 'n' Cake","New Delhi",3,20
"New Darvesh","New Delhi",3,20
"R. Ahmad Food","New Delhi",3,20
"Gola Sizzlers","New Delhi",3,20
"Kallu Nihari","New Delhi",3,20
"Shree Jee Rasoi","New Delhi",3,20
"Taj Snacks","New Delhi",3,20
"Food Hub","New Delhi",3,20
"Cafe 1 Fast Food","New Delhi",3,20
"Moet's Sizzlers","New Delhi",3,20
"Suri Saab Restaurant","New Delhi",3,20
Frontier,"New Delhi",3,20
"Grover's - The Baker Shop","New Delhi",3,20
"Korea Restaurant","New Delhi",3,20
"Kukkad Nukkad","New Delhi",3,20
"Take n Taste Shawarma Zone","New Delhi",3,20
"Shillong View","New Delhi",3,20
"Aggarwal Bikaner Sweets","New Delhi",3,20
"Bravo Diet Food and Nutrition","New Delhi",3,20
"Deep Chicken Point","New Delhi",3,20
"Pizza Station","New Delhi",3,20
"Republic of Chicken","New Delhi",3,20
"Shahi Zaikaa","New Delhi",3,20
"Cafe Coffee Day","New Delhi",3,20
"Domino's Pizza","New Delhi",3,20
Frontier,"New Delhi",3,20
"Froshier Fruits","New Delhi",3,20
"Khan's Dilli-6 Biryani","New Delhi",3,20
Brainfreezzers,"New Delhi",3,20
"FOG Cafe and Lounge","New Delhi",3,20
Keventers,"New Delhi",3,20
"Twenty Four Seven","New Delhi",3,20
"Amul Ice-Cream Parlour","New Delhi",3,20
"China Town","New Delhi",3,20
"Guru Kripa","New Delhi",3,20
BED,"New Delhi",3,20
"The Kathis","New Delhi",3,20
Fudged,"New Delhi",3,20
"Cafe Coffee Day","New Delhi",3,20
"Let's Tango","New Delhi",3,20
Keventers,"New Delhi",3,20
"Sahni's Fish Corner","New Delhi",3,20
"Singh Mutton & Chicken Shop","New Delhi",3,20
"Mr. Lobo","New Delhi",3,20
"Purani Delhi 6","New Delhi",3,20
"Singh Dhaba","New Delhi",3,20
"Zaika Amritsari","New Delhi",3,20
"Ganesh Anna South Indian Food Corner","New Delhi",3,20
"Cafe Regent","New Delhi",3,20
"Onyx Bar - Hotel The Royal Plaza","New Delhi",3,20
"Ambarsari Kababs & Curries","New Delhi",3,20
Giani,"New Delhi",3,20
"Mukesh Chic-Inn Hot & Spice","New Delhi",3,20
"Nirula's Ice Cream","New Delhi",3,20
"The Great Indian Food Truck","New Delhi",3,20
"Uncle Da Dhabha","New Delhi",3,20
"Chicken Mughlai","New Delhi",3,20
"Phelwan Biryani Wala","New Delhi",3,20
"Qureshi Kabab Corner","New Delhi",3,20
"GPW - The Food Hub","New Delhi",3,20
"The Bubble Tea Cafe","New Delhi",3,20
"China Hut","New Delhi",3,20
"Simple Restaurant","New Delhi",3,20
"Rajeev Restaurant","New Delhi",3,20
"Shan E Dilli","New Delhi",3,20
"Chai Shots","New Delhi",3,20
Qureshi,"New Delhi",3,20
"Bakey Wish","New Delhi",3,20
"Pind Punjabi","New Delhi",3,20
Faasos,"New Delhi",3,20
Muradabadi,"New Delhi",3,20
"Quality Food Point","New Delhi",3,20
"Raj South Indian Food","New Delhi",3,20
"Crossroad Bar and Restaurant","New Delhi",3,20
"Sri Krishna Udupi","New Delhi",3,20
"Bj's Lounge & Cafe","New Delhi",3,20
"Dialogue Lounge & Caf刺","New Delhi",3,20
"Flirty Momo's","New Delhi",3,20
"Resunga Food Corner","New Delhi",3,20
"Syall Kotian Da Dhaba","New Delhi",3,20
"Aapki Rasoi","New Delhi",3,20
Bakeyard,"New Delhi",3,20
"Magic Masala","New Delhi",3,20
"Masala Magic","New Delhi",3,20
"The Grill Point","New Delhi",3,20
"Arabian Knites","New Delhi",3,20
"Lets Bake Love","New Delhi",3,20
"Sindhi Kulfi","New Delhi",3,20
"Behrouz Biryani","New Delhi",3,20
"The Burger Hut & Cake Shop","New Delhi",3,20
"Bobby Tikki Wala","New Delhi",3,20
Canteeno,"New Delhi",3,20
"Chauhan Laxmi Sweets","New Delhi",3,20
"Gulshan Pastry Shop","New Delhi",3,20
"Laxmi Vaishno Dhaba","New Delhi",3,20
"Mehta Food Junction","New Delhi",3,20
"The Chinese Hut","New Delhi",3,20
Chinois,"New Delhi",3,20
"Garden Chef","New Delhi",3,20
"Chatori Zubaan 2","New Delhi",3,20
"Moti Mahal Delux","New Delhi",3,20
Popsy's,"New Delhi",3,20
"Ama Rabsel House","New Delhi",3,20
Karim's,"New Delhi",3,20
Karuna,"New Delhi",3,20
"Punjabee's Darbar","New Delhi",3,20
"Jai Shree Durga South Indian Corner","New Delhi",3,20
"Pizza Treat","New Delhi",3,20
"Chatto Chapati","New Delhi",3,20
"Evergreen Sweets Corner","New Delhi",3,20
"Kasturi Family Restaurant","New Delhi",3,20
"Mr. Baker's","New Delhi",3,20
"Punjabi Mirch","New Delhi",3,20
"Shiv Shakti Restaurant","New Delhi",3,20
"Hub Tub","New Delhi",3,20
"Mitra Di Chaap","New Delhi",3,20
"Clever Fox Cafe","New Delhi",3,20
"Hotel Malabar","New Delhi",3,20
"Lumbini Fast Point","New Delhi",3,20
"Punjabi Dhaba","New Delhi",3,20
"Qureshi Chicken Corner","New Delhi",3,20
"Zaika Kathi Rolls","New Delhi",3,20
"Green Chick Chop","New Delhi",3,20
"Tandoori Zaaika","New Delhi",3,20
"Kabab Factory","New Delhi",3,20
"Kapoor's Sanjha Chulha","New Delhi",3,20
"Midnight Adda","New Delhi",3,20
Pindiwala,"New Delhi",3,20
"Pipes & Hipes","New Delhi",3,20
"Bhikaram Bhujawala","New Delhi",3,20
"Food Box","New Delhi",3,20
"Heaven's Shawarma","New Delhi",3,20
"Hyderabad Spl. Chicken Biryani Point","New Delhi",3,20
Keshar,"New Delhi",3,20
"Saara Veg","New Delhi",3,20
"Shivam Corner","New Delhi",3,20
"Swad Mubarak","New Delhi",3,20
"Hunter's Kitchen","New Delhi",3,20
"Agarwal Sweets","New Delhi",3,20
"Bengali Sweet Corner","New Delhi",3,20
Choice,"New Delhi",3,20
"Flavors Of London","New Delhi",3,20
Frontier,"New Delhi",3,20
"Sardar Ji","New Delhi",3,20
"Cafe Coffee Day","New Delhi",3,20
"Domino's Pizza","New Delhi",3,20
Gopala,"New Delhi",3,20
"Snack Junction","New Delhi",3,20
"Asian Curry","New Delhi",3,20
Gopala,"New Delhi",3,20
"Green Chick Chop","New Delhi",3,20
"Zoet Desserts","New Delhi",3,20
"Chawla Dhaba","New Delhi",3,20
"The Golden Leaf","New Delhi",3,20
"Bikaner House","New Delhi",3,20
"Exotic Rooftop Restaurant","New Delhi",3,20
"Gurdev Punjabi Restaurant","New Delhi",3,20
"Haji Irshad Biryani Centre","New Delhi",3,20
"Hungerzz Grill","New Delhi",3,20
"Janta Sweets","New Delhi",3,20
"King Bar & Restaurant","New Delhi",3,20
"Metropolis Bar","New Delhi",3,20
"Paankhuri Restaurant","New Delhi",3,20
"The Drunkyard Cafe","New Delhi",3,20
"True Blue","New Delhi",3,20
"U Like","New Delhi",3,20
"Da Pizza Corner","New Delhi",3,20
"New Bikaner Sweets","New Delhi",3,20
Sher-E-Punjab,"New Delhi",3,20
"Shudh Vaishno Amritsari Naan","New Delhi",3,20
"New Durga Dosa Corner","New Delhi",3,20
La-Nawaab,"New Delhi",3,20
"Bake Houz","New Delhi",3,20
"Grand Bikaner","New Delhi",3,20
"Sindhi Chicken Corner","New Delhi",3,20
"The Butter Cup","New Delhi",3,20
"The Taste","New Delhi",3,20
"VadaPav 'n' Frankie","New Delhi",3,20
Cholkat,"New Delhi",3,20
Giani's,"New Delhi",3,20
"Cilantro Woodapple","New Delhi",3,20
"Green Chick Chop","New Delhi",3,20
"Katyal Pure Vegetarian","New Delhi",3,20
"Nirula's Ice Cream","New Delhi",3,20
"Linx - Premier Inn","New Delhi",3,20
"Pudding & Pie","New Delhi",3,20
"Green Chick Chop","New Delhi",3,20
"Laxmi Corner","New Delhi",3,20
"Choice Corner","New Delhi",3,20
"Food Factory","New Delhi",3,20
iGNiTE,"New Delhi",3,20
"Kay's Bar-Be-Que","New Delhi",3,20
"Mama's Chinese Kitchen","New Delhi",3,20
"Posh Spice","New Delhi",3,20
"Sardar A Pure Meat Shop","New Delhi",3,20
"Shama Chicken Corner","New Delhi",3,20
"Bharat Sweets","New Delhi",3,20
"Cafe TAB","New Delhi",3,20
"Chawlas 2","New Delhi",3,20
Garage,"New Delhi",3,20
"Shri Durga Dosa Corner","New Delhi",3,20
"Unique Tasty Bites","New Delhi",3,20
"Apni Rasoi","New Delhi",3,20
"New Eleven to Eleven","New Delhi",3,20
"Amritsari Xpress","New Delhi",3,20
"B Two","New Delhi",3,20
"Cake Away","New Delhi",3,20
"Chanky Restruoo","New Delhi",3,20
"Morong Ki","New Delhi",3,20
"Red Chilli","New Delhi",3,20
"Sugary Affairs","New Delhi",3,20
"The Belly Giggles","New Delhi",3,20
"Alam Muradabadi Chicken Biryani","New Delhi",3,20
"Budapest Kitchen & Bar","New Delhi",3,20
"Kumaon Dhaba & Service","New Delhi",3,20
"Lite Eat Cafe","New Delhi",3,20
"The Upper Crust","New Delhi",3,20
"Bikaner Sweets","New Delhi",3,20
Chawla's?,"New Delhi",3,20
"Shri Bala Ji","New Delhi",3,20
"The Kitchen Exotica","New Delhi",3,20
"Flirty Momo's","New Delhi",3,20
"NCR Cafe ","New Delhi",3,20
"SharpShooters Roof Top Cafe","New Delhi",3,20
"Stuti Restaurant","New Delhi",3,20
"Turn Up","New Delhi",3,20
"Big Bite","New Delhi",3,20
Chaska,"New Delhi",3,20
"Darbaar Chicken","New Delhi",3,20
"Goldy Da Dhaba","New Delhi",3,20
"Mitra Da Dhaba & Caterers","New Delhi",3,20
Pizzalicious,"New Delhi",3,20
"Shahi Food Corner","New Delhi",3,20
"Shree Bhog Pure Veg Restaurant","New Delhi",3,20
"Ashu Thali Wala","New Delhi",3,20
"Believe in Taste","New Delhi",3,20
"Chawla's Chic Inn","New Delhi",3,20
"Chinese Hut Fast Food","New Delhi",3,20
"Domino's Pizza","New Delhi",3,20
"Kishan Dhaba","New Delhi",3,20
"Shalimar Vyanjan","New Delhi",3,20
Kathi's,"New Delhi",3,20
"Aap Ki Rasoi Ghar","New Delhi",3,20
"Dakshin South Indian Hut","New Delhi",3,20
"Madan Da Dhaba","New Delhi",3,20
"Soya Grill","New Delhi",3,20
"Chinese Sigdi","New Delhi",3,20
Faasos,"New Delhi",3,20
"Last Bencher's","New Delhi",3,20
"Raj Bakers And Confectioners","New Delhi",3,20
"The Kafilla","New Delhi",3,20
"Bao Cha","New Delhi",3,20
"Bonitos Blu - The Uppal","New Delhi",3,20
"The Gourmet Shop - The Uppal","New Delhi",3,20
"Bhukkadzz Point","New Delhi",3,20
"Chaap Nation","New Delhi",3,20
"Green Chick Chop","New Delhi",3,20
"Janki Vaishno Dhaba","New Delhi",3,20
Mr.Hunger,"New Delhi",3,20
"Punjabi Ninja","New Delhi",3,20
"Vijay Corner","New Delhi",3,20
"ATM Food Corner","New Delhi",3,20
"Gabbar Chowmein","New Delhi",3,20
"Lajawab Chinese Food","New Delhi",3,20
"Maharani Rasoi","New Delhi",3,20
"Radha Swami Vaishno Dhaba","New Delhi",3,20
"Shah Bakery","New Delhi",3,20
"Shri Krishna Vaishno Dhaba","New Delhi",3,20
"Singh's Ice Cream Parlour","New Delhi",3,20
"Nirula's Ice Cream","New Delhi",3,20
Nirula's,"New Delhi",3,20
Ananda's,"New Delhi",3,20
Giani,"New Delhi",3,20
"The Cake","New Delhi",3,20
"Pasta Hub","New Delhi",3,20
"Cafe Amigo","New Delhi",3,20
"Cafe Coffee Day","New Delhi",3,20
"Chetana Bakes","New Delhi",3,20
"Food Lab","New Delhi",3,20
"Mandeep Punjabi Rasoi","New Delhi",3,20
"Shree Ram Sweets & Bakers","New Delhi",3,20
"Sindhi Kulfi Wala","New Delhi",3,20
"Le Chef","New Delhi",3,20
"Meghraj Food Court","New Delhi",3,20
"Rhythm Restro-Bar","New Delhi",3,20
"Wah Ji Wah","New Delhi",3,20
Geoffrey's,Noida,3,20
"Royal Awadh",Noida,3,20
"Indian Diners",Noida,3,20
"Cafe Pitacos",Noida,3,20
"Ni Hao",Noida,3,20
"Aggarwal Kachori Wale",Noida,3,20
"Bakes & Cakes",Noida,3,20
"Jhatpat Khana",Noida,3,20
"Night Safari Cafe",Noida,3,20
Aroma,Noida,3,20
"Grill King",Noida,3,20
"Sweet Cake",Noida,3,20
"The Cake Xpress",Noida,3,20
"Divine Curries",Noida,3,20
"Nizam's Kathi Kabab",Noida,3,20
"Walk In The Woods",Noida,3,20
"R Cafe",Noida,3,20
"Uncle's JVCC Restaurant",Noida,3,20
"Hari Om Restaurant",Noida,3,20
"Jain Restaurant",Noida,3,20
"Republic of Chicken",Noida,3,20
"China Hot Pot",Noida,3,20
"M.P. Chole Tikki Wala",Noida,3,20
"More Than Caf刺",Noida,3,20
"Open Kitchen",Noida,3,20
Lapaalap,Noida,3,20
"Radhey Foodz",Noida,3,20
"Govinda's Restaurant",Noida,3,20
"Zaffran- Ikshita's Kitchen",Noida,3,20
"Heaven's Point",Noida,3,20
Barista,Noida,3,20
"Sen's Sational Xpress Kitchen",Noida,3,20
"Shanghai Dreams",Noida,3,20
"The Chickmunks Express",Noida,3,20
"Twenty Four Seven",Noida,3,20
"Cafe 44",Noida,3,20
"Shadev Saini Dhaba",Noida,3,20
"Noida Cakes Online",Noida,3,20
"Punjabi Chaska",Noida,3,20
"The Choco Shop",Noida,3,20
Chocopur,Noida,3,20
"Prime Bakery",Noida,3,20
Chung-Fu,Noida,3,20
Barista,Noida,3,20
Boxmeal,Noida,3,20
"Cafe Coffee Day",Noida,3,20
"Cafe Coffee Day",Noida,3,20
"Mom's Canteen",Noida,3,20
"Pichli Gali",Noida,3,20
"The Hunger Cure",Noida,3,20
"Desi Spice",Noida,3,20
"Food Destination",Noida,3,20
"Hungry Inn",Noida,3,20
Shahenshah,Noida,3,20
"Oh Buoy - Flying Fox",Noida,3,20
"The Roll Van",Noida,3,20
"Adarsh Kulfi",Noida,3,20
"Hot Fries",Noida,3,20
"BK's The Juice Bar",Noida,3,20
"Punjabi Pakwaan",Noida,3,20
"Bikano Chat Cafe",Noida,3,20
"Dolce Gelato",Noida,3,20
"Swad Fast Food","New Delhi",2.9,21
"Aapki Apni Rasoi","New Delhi",2.9,21
"Advance Bakery","New Delhi",2.9,21
"Apni Rasoi","New Delhi",2.9,21
"Bharat Chicken Inn Foods","New Delhi",2.9,21
"Bobby Veg Corner","New Delhi",2.9,21
"Brunch Point","New Delhi",2.9,21
"Domino's Pizza","New Delhi",2.9,21
"Food Villa","New Delhi",2.9,21
"Shree Rathnam","New Delhi",2.9,21
"The Chaupal Bar And Restaurant","New Delhi",2.9,21
"Kabul Delhi","New Delhi",2.9,21
"Khan Chacha","New Delhi",2.9,21
Banspi,"New Delhi",2.9,21
"China Town","New Delhi",2.9,21
"Little Pleasure Restaurant & Cafe","New Delhi",2.9,21
"Ovenstory Pizza","New Delhi",2.9,21
Gopal's,"New Delhi",2.9,21
Dawat,"New Delhi",2.9,21
"Green Chick Chop","New Delhi",2.9,21
"Ram Singh's Bhoj","New Delhi",2.9,21
"Titu Restaurant","New Delhi",2.9,21
"Vijay Dhaba","New Delhi",2.9,21
"Ashirwad Dhaba","New Delhi",2.9,21
"Barichi Restaurant","New Delhi",2.9,21
Bikaner,"New Delhi",2.9,21
"First Choice","New Delhi",2.9,21
"Spice Hut","New Delhi",2.9,21
"Taste of Vishal","New Delhi",2.9,21
"Traffic Jaam","New Delhi",2.9,21
"Uttaranchal Dhaba & Restaurant","New Delhi",2.9,21
"Wah Ji Wah","New Delhi",2.9,21
"New Raja Sweets","New Delhi",2.9,21
"Aggarwal Sweet & Bakers","New Delhi",2.9,21
"Amit Hotel","New Delhi",2.9,21
"Ankur Family Restaurant","New Delhi",2.9,21
"Dolphin Rolls","New Delhi",2.9,21
"Lahorian's Sweets & Bakers","New Delhi",2.9,21
"Nine 2 Nine Snacks & Restaurant","New Delhi",2.9,21
"Food Trax","New Delhi",2.9,21
"Samarpan Fast Food","New Delhi",2.9,21
Shaan-E-Tandoorz,"New Delhi",2.9,21
"The Test","New Delhi",2.9,21
"Mahara Hotel","New Delhi",2.9,21
"Malik Vegetarian Rasoi","New Delhi",2.9,21
"Yash Aadi Food Corner","New Delhi",2.9,21
"Dill's Chawla Chik-Inn","New Delhi",2.9,21
Giani,"New Delhi",2.9,21
"Chicago Pizza","New Delhi",2.9,21
"Darjeeling Momos","New Delhi",2.9,21
"Mughlaai Daawat","New Delhi",2.9,21
"Snaxpress Tastes & Cakes","New Delhi",2.9,21
"34 Parkstreet Lane","New Delhi",2.9,21
"Chawla The Pastry Palace","New Delhi",2.9,21
"Tibet Kujing","New Delhi",2.9,21
"Chinese Food","New Delhi",2.9,21
"Green Chick Chop","New Delhi",2.9,21
"North East Castle","New Delhi",2.9,21
"Pizza Point","New Delhi",2.9,21
"Take Away","New Delhi",2.9,21
"Bobby Di Punjabi Rasoi","New Delhi",2.9,21
"Chinese K. Food","New Delhi",2.9,21
"Bhimsain's Bengali Sweet House","New Delhi",2.9,21
Gullu's,"New Delhi",2.9,21
"Al Zaika","New Delhi",2.9,21
"Deepika Khaitan's Cakes","New Delhi",2.9,21
"Khan Chicken Biryani","New Delhi",2.9,21
"Moti Mahal Delux","New Delhi",2.9,21
"MT Everest Food Corner","New Delhi",2.9,21
"Muradabad Ki Mashoor Sama Chicken Biryani","New Delhi",2.9,21
"New Laziz","New Delhi",2.9,21
"Kit Care Kabab Corner","New Delhi",2.9,21
Al-Sameer,"New Delhi",2.9,21
"Chowmein Hut","New Delhi",2.9,21
"Club India Cafe & Restaurant","New Delhi",2.9,21
Flavours,"New Delhi",2.9,21
"Gagan Assam Bengal Restaurant","New Delhi",2.9,21
"Gold Resto Bar","New Delhi",2.9,21
"Grand Madras Cafe","New Delhi",2.9,21
"Malhotra Restaurant","New Delhi",2.9,21
"Mourya Sweets Chat Bhandar","New Delhi",2.9,21
"Satyam Rooftop Restaurant","New Delhi",2.9,21
"Sonu South Indian Restaurant","New Delhi",2.9,21
"Vaga Bond","New Delhi",2.9,21
"Aayush Food Plaza","New Delhi",2.9,21
"Ankit Fast Food Corner","New Delhi",2.9,21
"Mughal Zaika Chicken Point","New Delhi",2.9,21
"Nawab Restaurant","New Delhi",2.9,21
"Radhika Sweets","New Delhi",2.9,21
"Aggarwal Sweets","New Delhi",2.9,21
"Om Sai Dosa Corner","New Delhi",2.9,21
"A Pizza House","New Delhi",2.9,21
"Chuk Chuk Mail","New Delhi",2.9,21
"Kabab Hut","New Delhi",2.9,21
"Chinese Hut","New Delhi",2.9,21
Giani,"New Delhi",2.9,21
"Ram Chinese Food","New Delhi",2.9,21
"Asia 21","New Delhi",2.9,21
Gopala,"New Delhi",2.9,21
"Rupa Dairy","New Delhi",2.9,21
"Chakhna Food Point","New Delhi",2.9,21
"Da Pizza Corner","New Delhi",2.9,21
Parashar's,"New Delhi",2.9,21
"Abdul Muradabadi Chicken","New Delhi",2.9,21
"Jasmine Fast Food Centre","New Delhi",2.9,21
"Khalsa Restaurant","New Delhi",2.9,21
"Cafe Coffee Day","New Delhi",2.9,21
"Cafe Coffee Day","New Delhi",2.9,21
"Domino's Pizza","New Delhi",2.9,21
"Durga Dhaba","New Delhi",2.9,21
"Fresh Meat CO","New Delhi",2.9,21
"Hyderabadi Biryani Parlour","New Delhi",2.9,21
"Nirula's Ice Cream","New Delhi",2.9,21
"Punjab Chicken & Bar-Be-Que","New Delhi",2.9,21
"Tomatoes Kitchen","New Delhi",2.9,21
"Chawla Family Restaurant","New Delhi",2.9,21
"Chidya Ghar - Roseate House","New Delhi",2.9,21
"Chawla Fast Food","New Delhi",2.9,21
Giani,"New Delhi",2.9,21
Subway,"New Delhi",2.9,21
"The Blue Tandoor","New Delhi",2.9,21
"Touch of Punjab","New Delhi",2.9,21
"Al-Arabi Restaurant","New Delhi",2.9,21
"Muradabadi Biryani Centre","New Delhi",2.9,21
"A-One Green Sweet Corner","New Delhi",2.9,21
"Typsy Crow","New Delhi",2.9,21
"Aggarwal Sweet India","New Delhi",2.9,21
Amchur,"New Delhi",2.9,21
"Chanana Ice Cream Parlour","New Delhi",2.9,21
Chowranghee,"New Delhi",2.9,21
Empire,"New Delhi",2.9,21
"Priya Panchvati","New Delhi",2.9,21
"Titu Chaat Corner","New Delhi",2.9,21
"Vrinda's Food","New Delhi",2.9,21
Haveliram,"New Delhi",2.9,21
"Vijay Eating Point","New Delhi",2.9,21
"Bangla Sweets & Pastry Shop","New Delhi",2.9,21
"Pandit Ji Ka Dhaba","New Delhi",2.9,21
"Sardar Ji Punjabi Jayeka","New Delhi",2.9,21
"Aggarwal Sweet and Restaurant","New Delhi",2.9,21
"Burger Lust","New Delhi",2.9,21
"Chic Fillet","New Delhi",2.9,21
"Domino's Pizza","New Delhi",2.9,21
Maakhansingh,"New Delhi",2.9,21
"Punjabi's Veg Grill","New Delhi",2.9,21
"Valentine Coffee Bar","New Delhi",2.9,21
"Chennai X-Press","New Delhi",2.9,21
Frontier,"New Delhi",2.9,21
"Gyan Di Hatti","New Delhi",2.9,21
"Slurp Pasta Express","New Delhi",2.9,21
"The Lodhi Bakery - The Lodhi","New Delhi",2.9,21
"Aggarwal Sweet Center","New Delhi",2.9,21
"Alag Khana Khazana","New Delhi",2.9,21
"Bhatura King","New Delhi",2.9,21
"Brothers' Bakery","New Delhi",2.9,21
"Dev Burger","New Delhi",2.9,21
"Neelma Punjabi Dhaba","New Delhi",2.9,21
"South Indian Hut","New Delhi",2.9,21
"Wow! Momo","New Delhi",2.9,21
"Amritsari Dhaba","New Delhi",2.9,21
"Apna Swad","New Delhi",2.9,21
"Chatkaara Point","New Delhi",2.9,21
"Shri Bikaner Sweets","New Delhi",2.9,21
"Tanatan Corner","New Delhi",2.9,21
Fattoush,"New Delhi",2.9,21
"The Yummy Chilli","New Delhi",2.9,21
"DCK- Dana Choga's Kitchen","New Delhi",2.9,21
"Foodland by Orchid","New Delhi",2.9,21
"Aggarwal Sweet Corner","New Delhi",2.9,21
"Pauls Food","New Delhi",2.9,21
"Punjabi Vaishno Rasoi","New Delhi",2.9,21
"Republic of Chicken","New Delhi",2.9,21
"Sindhi Dhaba","New Delhi",2.9,21
"Chatkora Food N Snacks Corner","New Delhi",2.9,21
"Bansal Mithai Wale","New Delhi",2.9,21
"The Dosa King","New Delhi",2.9,21
"Momos House","New Delhi",2.9,21
"Knights Chaska",Noida,2.9,21
"Taco Street",Noida,2.9,21
"Yu Turn",Noida,2.9,21
"Desi Galli",Noida,2.9,21
"Tea Lounge - Jaypee Greens",Noida,2.9,21
"Kebab Xpress",Noida,2.9,21
"Baker's Zone",Noida,2.9,21
"Chip Chap Shahi Corner",Noida,2.9,21
"Mother's Kitchen",Noida,2.9,21
"Chicken Kraft",Noida,2.9,21
"Chinese By Nature",Noida,2.9,21
"Green Chick Chop",Noida,2.9,21
Bawarchi,Noida,2.9,21
"Chaska By Taste",Noida,2.9,21
"Super Cake Shop",Noida,2.9,21
"Cake n Flower",Noida,2.9,21
"Kalpana Hotel",Noida,2.9,21
"Shree Balaji Shudh Vaishno Hotel",Noida,2.9,21
Barista,Noida,2.9,21
"Anand Food Factory",Noida,2.9,21
"Khana Khajana Da Dhaba",Noida,2.9,21
"Uncle's Punjabi Rasoi",Noida,2.9,21
"Yours Deliciously",Noida,2.9,21
"Sultanate of Spice",Noida,2.9,21
"Pind Balluchi",Noida,2.9,21
Shahenshah,Noida,2.9,21
"The Amazing Buger's",Noida,2.9,21
"China Hot",Noida,2.9,21
"JSB Evergreen Cool Point",Noida,2.9,21
Keventers,Noida,2.9,21
"Cafe Onion Rings",Noida,2.9,21
"Sanghai Food",Noida,2.9,21
"The Roll Van",Noida,2.9,21
"Amrit's Agni Multi Cuisine Restaurant",Noida,2.9,21
"Chauhan Hotel",Noida,2.9,21
"Kaka Ji Restaurant",Noida,2.9,21
Lazzez's,Noida,2.9,21
"Snacks Point",Noida,2.9,21
"B Tamang Chineese",Noida,2.9,21
Barista,Noida,2.9,21
"Shivam Fast Food",Noida,2.9,21
"Chinese Chilli Sizzler",Noida,2.9,21
"Hot & Spicy",Noida,2.9,21
"Masters Caterer",Noida,2.9,21
"Republic's @ Dhaba",Noida,2.9,21
"The Chaiwalas",Noida,2.9,21
Thaaliwaalaa.com,Noida,2.9,21
Bikaner's,Noida,2.9,21
Handi,Noida,2.9,21
Keventers,Noida,2.9,21
La-Cuisine,Noida,2.9,21
Mithaas,Noida,2.9,21
"The Chinese Hut",Noida,2.9,21
"Chinese Chilli Seasonal",Noida,2.9,21
"Star Buffet",Mayfield,2.9,21
"Desire Foods",Faridabad,2.9,21
"Raju Dhaba",Faridabad,2.9,21
"Cafe And More",Faridabad,2.9,21
"Kolkata Hot Kathi Rolls",Faridabad,2.9,21
Welcome,Faridabad,2.9,21
"Sanjha Chulha",Faridabad,2.9,21
Frontier,Faridabad,2.9,21
"Ashoka Restaurant",Faridabad,2.9,21
"Baskin Robbins",Faridabad,2.9,21
"Shiksha Fast Food",Faridabad,2.9,21
"Snacks Bar",Faridabad,2.9,21
"Tanishka Restaurant & Caterers",Faridabad,2.9,21
"Domino's Pizza",Faridabad,2.9,21
"Punjabi Culture",Faridabad,2.9,21
"Three Olives",Faridabad,2.9,21
"Shiv Saras Vyanjan",Faridabad,2.9,21
"Standard Family Restaurant",Faridabad,2.9,21
Caramel,Faridabad,2.9,21
Gupha,Faridabad,2.9,21
"Aggarwal Sweets Centre",Faridabad,2.9,21
"Chinese X'Press",Ghaziabad,2.9,21
"The Fresh Chicken Store",Gurgaon,2.9,21
"Lattitude - Skycity Hotel",Gurgaon,2.9,21
Frontier,Gurgaon,2.9,21
"K Raga's",Gurgaon,2.9,21
"Roti Boti",Gurgaon,2.9,21
"Sama Chicken Biryani",Gurgaon,2.9,21
"Cake Point",Gurgaon,2.9,21
